run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:max,autoWarmupFilter,false,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:max,interpolationmode,sample-hold,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:max,recordingmode,max,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:max,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:max,title,"queue bit length, max",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:max,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:timeavg,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:timeavg,title,"queue bit length, timeavg",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,queueBitLength:timeavg,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].queue,outgoingPackets:count,,,155,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,outgoingPackets:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,outgoingPackets:count,source,packetPulled,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,outgoingPackets:count,title,"outgoing packets, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,outgoingPackets:count,unit,pk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].queue,outgoingPacketLengths:sum,,,192400,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,outgoingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,outgoingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,outgoingPacketLengths:sum,source,packetLength(packetPulled),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,outgoingPacketLengths:sum,title,"outgoing packet lengths, sum",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,outgoingPacketLengths:sum,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].queue,incomingPackets:count,,,155,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,incomingPackets:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,incomingPackets:count,source,packetPushStarted,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,incomingPackets:count,title,"incoming packets, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,incomingPackets:count,unit,pk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].queue,incomingPacketLengths:sum,,,192400,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,incomingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,incomingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,incomingPacketLengths:sum,source,packetLength(packetPushStarted),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,incomingPacketLengths:sum,title,"incoming packet lengths, sum",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,incomingPacketLengths:sum,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].queue,droppedPacketsQueueOverflow:count,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,droppedPacketsQueueOverflow:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,droppedPacketsQueueOverflow:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,droppedPacketsQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,droppedPacketsQueueOverflow:count,title,"dropped packets: queue overflow, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,droppedPacketsQueueOverflow:count,unit,pk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,recordingmode,sum,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,source,packetLength(packetDropReasonIsQueueOverflow(packetDropped)),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,title,"dropped packet lengths: queue overflow, sum",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,unit,b,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,simulated time,,,1739.4299280807,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,full-duplex,,,1,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,frames/sec sent,,,0.089109654547008,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,frames/sec rcvd,,,0.0080486139590846,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,bits/sec sent,,,111.76995224781,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,bits/sec rcvd,,,4.1208903470513,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,rx channel idle (%),,,99.999995363998,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,rx channel utilization (%),,,4.6360016404327e-06,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,rxPausePkUnits:count,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPausePkUnits:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPausePkUnits:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPausePkUnits:count,title,"pause units received, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,rxPausePkUnits:sum,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPausePkUnits:sum,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPausePkUnits:sum,recordingmode,sum,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPausePkUnits:sum,title,"pause units received, sum",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,txPausePkUnits:count,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPausePkUnits:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPausePkUnits:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPausePkUnits:count,title,"pause units sent, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,txPausePkUnits:sum,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPausePkUnits:sum,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPausePkUnits:sum,recordingmode,sum,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPausePkUnits:sum,title,"pause units sent, sum",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,rxPkOk:count,,,14,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPkOk:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPkOk:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPkOk:count,source,rxPkOk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPkOk:count,title,"packets received OK, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,rxPkOk:sum(packetBytes),,,896,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPkOk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPkOk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPkOk:sum(packetBytes),source,rxPkOk,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,rxPkOk:sum(packetBytes),title,"packets received OK, sum(packetBytes)",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,txPk:count,,,155,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPk:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPk:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPk:count,source,packetSentToLower,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPk:count,title,"packets transmitted, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,txPk:sum(packetBytes),,,24302,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPk:sum(packetBytes),source,packetSentToLower,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,txPk:sum(packetBytes),title,"packets transmitted, sum(packetBytes)",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,packetReceivedFromUpper:count,,,155,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetReceivedFromUpper:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetReceivedFromUpper:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetReceivedFromUpper:count,source,packetReceivedFromUpper,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetReceivedFromUpper:count,title,"packet bytes from higher layer, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,packetReceivedFromUpper:sum(packetBytes),,,24050,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetReceivedFromUpper:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetReceivedFromUpper:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetReceivedFromUpper:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetReceivedFromUpper:sum(packetBytes),title,"packet bytes from higher layer, sum(packetBytes)",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,passedUpPk:count,,,14,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,passedUpPk:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,passedUpPk:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,passedUpPk:count,source,packetSentToUpper,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,passedUpPk:sum(packetBytes),,,896,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,packetDropIncorrectlyReceived:count,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropIncorrectlyReceived:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropIncorrectlyReceived:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropIncorrectlyReceived:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropIncorrectlyReceived:count,title,"packet drop: incorrectly received, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),title,"packet drop: incorrectly received, sum(packetBytes)",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,packetDropInterfaceDown:count,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropInterfaceDown:count,title,"packet drop: interface down, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropInterfaceDown:sum(packetBytes),title,"packet drop: interface down, sum(packetBytes)",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,packetDropNotAddressedToUs:count,,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropNotAddressedToUs:count,interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropNotAddressedToUs:count,recordingmode,count,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropNotAddressedToUs:count,source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropNotAddressedToUs:count,title,"packet drop: not addressed to us, count",,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,scalar,MuenchenNetwork.train[0].eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),,,0,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
NonFrequentUpdates-0-20221208-21:22:50-7525,attr,MuenchenNetwork.train[0].eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,
