stop_name,stop_id,stop_lat,stop_lon
"Landesbausparkasse, Karlsruhe",11418,49.001698,8.377609
"Landesbausparkasse, Karlsruhe",14879,49.00169,8.377516
Landgraaf,3733,50.89653,6.019863
Landsberg a.Lech Augsburger Str. B17,1855,48.059044,10.867773
Landsberg a.Lech Bahnhof / ZOB,13630,48.04758,10.871816
Landsberg a.Lech Bahnhof / ZOB,2607,48.047768,10.871627
Landsberg a.Lech Dittel,11145,48.037888,10.858296
Landsberg a.Lech Erpftinger Straße,121,48.040806,10.86259
Landsberg a.Lech Förderzentrum,12531,48.04572,10.883467
Landsberg a.Lech Schwiftinger Straße,4201,48.050022,10.892953
Landsberg(L)Schule,11130,48.05418,10.869641
Landsberg(Lech),8782,48.047276,10.871701
Landsberg(b. Halle/Saale),6599,51.532898,12.166712
Landsberg(b. Halle/Saale),7700,51.532898,12.166712
Landsberg(b. Halle/Saale) Süd,12701,51.504395,12.172315
Landsberg(b. Halle/Saale) Süd,3340,51.504395,12.172315
"Landsberg, Adlerstraße",4208,48.0518,10.893744
"Landsberg, Bayertor",9228,48.04798,10.882272
"Landsberg, Hauptplatz",1192,48.049423,10.876828
"Landsberg, Hauptplatz",1713,48.049488,10.876739
"Landsberg, Heilig Engel",14311,48.049793,10.863057
"Landsberg, Katharinenstraße",8606,48.042545,10.865851
"Landsberg, Münchener Str.",13461,48.04882,10.883727
"Landsberg, Schulzentrum",3195,48.053253,10.861072
Landshut(Bay)Hbf,11299,48.547493,12.13593
Landshut(Bay)Hbf,11998,48.547493,12.13593
Landshut(Bay)Hbf,13914,48.547493,12.13593
Landshut(Bay)Hbf,6158,48.547493,12.13593
Landshut(Bay)Hbf,734,48.547493,12.13593
Landshut(Bay)Hbf,8280,48.547493,12.13593
Landshut(Bay)Hbf,9613,48.547493,12.13593
Landshut(Bay)Süd,12168,48.52427,12.140504
Landstuhl,12031,49.41634,7.567013
Landstuhl,14129,49.416286,7.565931
Landstuhl,1854,49.416286,7.566294
Landstuhl,7786,49.41644,7.567022
Landsweiler-Reden,5413,49.352245,7.119316
Landsweiler-Reden,7479,49.352245,7.119316
Lang Göns,10797,50.497654,8.667032
Lang Göns,3880,50.497654,8.667032
Langaa st,12923,56.386265,9.896868
Langdorf,6294,49.02066,13.161392
Langebrück(Sachs),11825,51.126904,13.840541
Langebrück(Sachs),8658,51.126823,13.840775
Langeln(Holst),13348,53.791832,9.862105
Langelsheim,6719,51.93012,10.343173
Langelsheim,9540,51.93012,10.343173
Langen am Arlberg,13853,47.13172,10.120375
Langen(Hess),10519,49.99354,8.65688
Langen(Hess),11007,49.99354,8.656978
Langen(Hess),4573,49.99354,8.656922
Langen(Hess),6847,49.99354,8.656643
Langen-Flugsicherung,13409,50.00526,8.658415
Langen-Flugsicherung,5616,50.00528,8.658582
Langenargen,11675,47.59942,9.545031
Langenargen,13610,47.599403,9.5446
Langenau(Württ),13382,48.49323,10.126069
Langenau(Württ),2938,48.49337,10.126329
Langenbach(Oberbay),12188,48.439213,11.853953
Langenbach(Oberbay),9039,48.43919,11.854025
Langenbrand,10006,48.70227,8.355473
Langendorf,1426,51.18145,11.959322
Langeneichstädt,1899,51.34715,11.755908
Langenfeld(Rhld),4347,51.10277,6.938192
Langenfeld(Rhld),5633,51.102722,6.938021
Langenfeld(Rhld)-Berghausen,13305,51.117435,6.923864
Langenfeld(Rhld)-Berghausen,3008,51.117386,6.923729
Langenhagen Mitte,12851,52.440277,9.725427
Langenhagen Mitte,13420,52.440178,9.725413
Langenhagen Mitte,13992,52.440155,9.725539
Langenhagen Mitte,6341,52.440228,9.725323
Langenhagen Mitte,8193,52.440254,9.725215
Langenhahn,7751,50.587536,7.914633
Langenhahn,786,50.587536,7.914633
Langenhorn(Schlesw),12928,54.6861,8.946283
Langenhorn(Schlesw),732,54.685947,8.946459
Langenlonsheim,11488,49.901432,7.899749
Langenlonsheim,14040,49.901424,7.899803
Langenlonsheim,8298,49.90137,7.899887
Langenmoor,8776,53.77244,9.663746
Langenorla Ost,11248,50.73074,11.592446
Langenorla West,12674,50.74188,11.579663
Langenprozelten,3215,50.061573,9.661384
Langenprozelten,3736,50.061573,9.661384
Langenprozelten,5697,50.061573,9.661384
Langenselbold,7717,50.162304,9.058634
Langenselbold,8467,50.162304,9.058634
Langenselbold,9035,50.162304,9.058634
Langenstein,10892,51.86046,10.979275
Langensteinbach Bahnhof,2040,48.915257,8.50312
"Langensteinbach Schießhüttenäcker, Karlsbad",4384,48.92,8.499877
"Langensteinbach Schießhüttenäcker, Karlsbad",8627,48.9201,8.49932
"Langensteinbach St. Barbara, Karlsbad",14873,48.90973,8.499572
Langenwang(Schwab),1565,47.43659,10.276032
Langenwang(Schwab),4642,47.43659,10.276032
Langenweddingen,5706,52.045555,11.532404
Langenwolmsdorf,11660,51.036293,14.154107
Langenwolmsdorf Mitte,3177,51.03857,14.127418
Langenzenn,4856,49.496944,10.801856
Langerwehe,14401,50.81791,6.353467
Langerwehe,2568,50.81791,6.353467
Langerwehe,790,50.81791,6.353467
Langhagen,4301,53.680656,12.425758
Langhagen,6395,53.680668,12.425461
Langlau,4889,49.118744,10.859352
Langsdorf(Oberhess),12917,50.49467,8.857379
Langwedel,10227,52.977924,9.195316
Langwedel,12856,52.977848,9.195247
Langwedel,668,52.977787,9.195129
Langweid(Lech),5804,48.490448,10.847966
Langweid(Lech),6557,48.490448,10.847966
Langwied,12312,48.16313,11.432284
Langwied,6404,48.16301,11.432625
Laski Odrzanskie,6006,52.03657,15.301943
Lathen,3857,52.86075,7.322574
Lathen,7087,52.86075,7.322574
Laubendorf,1068,49.494366,10.752696
Laubenheim(Nahe),5051,49.91867,7.897314
Laubenheim(Nahe),9423,49.91866,7.89726
Laucha(Unstrut),4173,51.222057,11.678442
Laucha(Unstrut),4365,51.222057,11.678442
Lauchhammer,4206,51.474606,13.742929
Lauchhammer,6706,51.47454,13.74293
Lauchheim,220,48.86889,10.236644
Lauchringen,3454,47.629173,8.321813
Lauchringen West,4588,47.632957,8.307647
Lauda,1093,49.56528,9.709755
Lauda,2559,49.5653,9.7098
Lauda,4789,49.56534,9.709908
Lauda,7226,49.56523,9.70962
Laudenbach am Main,11175,49.742527,9.179126
Laudenbach am Main,5251,49.742527,9.179126
Laudenbach(Bergstr),2252,49.61229,8.644524
Laudenbach(Bergstr),6540,49.612286,8.644461
Laudenbach(Württ),12787,49.455204,9.923123
Lauenbrück,2323,53.196995,9.563752
Lauenbrück,436,53.197094,9.56373
Lauenbrück,9251,53.19694,9.563784
Lauenburg(Elbe),11353,53.369667,10.568248
Lauenburg(Elbe),12687,53.36976,10.568167
Lauenförde-Beverungen,12871,51.658558,9.392776
Lauenförde-Beverungen,7163,51.65858,9.392707
Lauf West,11265,49.50113,11.278
Lauf West,2341,49.50113,11.278
Lauf(links Pegnitz),10720,49.507095,11.285976
Lauf(links Pegnitz),7606,49.507095,11.285976
Lauf(rechts Pegnitz),10067,49.512333,11.277359
Lauf(rechts Pegnitz),1111,49.512333,11.277359
Laufach,5145,50.01067,9.277692
Laufach,6234,50.01067,9.277692
Laufach,624,50.01067,9.277692
Laufach,745,50.01067,9.277692
Laufen(Oberbay),10197,47.933655,12.922363
Laufen(Oberbay),279,47.933655,12.922363
Laufenburg(Baden),13013,47.56303,8.057951
Laufenburg(Baden),1520,47.563248,8.058247
Laufenburg(Baden)Ost,13847,47.566074,8.074534
Laufenburg(Baden)Ost,332,47.56613,8.074094
Lauffen(Neckar),12367,49.076572,9.146071
Lauffen(Neckar),34,49.07649,9.146107
Lauffen(Neckar),4482,49.076515,9.146136
Lauingen,3206,48.574566,10.424966
Lauingen,9813,48.574566,10.424966
Laupheim Stadt,4965,48.23348,9.878534
Laupheim Stadt,9958,48.23381,9.878527
Laupheim West,11883,48.231403,9.848427
Laupheim West,2814,48.23085,9.848809
Laupheim West,3600,48.23142,9.848334
Laupheim West,4993,48.230007,9.847854
Laupheim West,8870,48.23142,9.848334
Laurenburg(Lahn),10913,50.32955,7.905766
Laurenburg(Lahn),8599,50.32955,7.905766
Lauscha(Thür),6514,50.473312,11.160302
Lauscha(Thür),753,50.473312,11.160302
Lauta(Nl),11871,51.44723,14.093147
Lauta(Nl),3985,51.44723,14.093147
Lauta(Nl),964,51.44723,14.093147
Lautenbach(Baden),7177,48.51948,8.116067
Lauter(Sachs),1619,50.568134,12.748899
Lauterbach Mole,2145,54.34222,13.503118
Lauterbach(Hess)Nord,1432,50.643433,9.40706
Lauterbach(Hess)Nord,670,50.643433,9.40706
Lauterbach(Rügen),14951,54.345215,13.500754
Lauterbach-Steinbach,14996,51.175037,12.619387
Lauterecken-Grumbach,13394,49.65371,7.59071
Lauterecken-Grumbach,6964,49.653366,7.590593
Lauterecken-Grumbach,7831,49.65381,7.590818
Laußnitz,8362,51.24825,13.879653
Laven st,1850,56.124825,9.717548
Lazne Belohrad,61,50.426247,15.577254
Lebach,12999,49.408333,6.907231
Lebach,4748,49.408333,6.907231
Lebach-Jabach,8067,49.40717,6.891561
"Leeder, Denkmal",3798,47.93542,10.826307
"Leeder, Süd",6172,47.93024,10.828679
Leer(Ostfriesl),1188,53.23138,7.465076
Leer(Ostfriesl),1842,53.23141,7.465242
Leer(Ostfriesl),7026,53.231438,7.46537
Leese-Stolzenau,12476,52.509544,9.110095
Legden,14371,52.03435,7.088992
Legefeld,7050,50.926907,11.288262
Legelshurst,13679,48.55855,7.913549
Legelshurst,1502,48.55855,7.913549
Legnica,14585,51.21385,16.168922
Lehmen,11269,50.284744,7.45523
Lehmen,12938,50.284744,7.45523
Lehndorf(Altenburg),14681,50.937828,12.425806
Lehndorf(Altenburg),60,50.937828,12.425806
Lehnheim,5044,50.60667,8.992259
Lehrte,3712,52.37663,9.973752
Lehrte,5050,52.37671,9.97386
Lehrte,7218,52.376595,9.973626
Lehrte,9049,52.37672,9.974599
Leichlingen,5993,51.108463,7.005054
Leichlingen,9970,51.10848,7.005215
Leiferde(b Gifhorn),11330,52.456394,10.427608
Leiferde(b Gifhorn),1488,52.456394,10.427698
Leimstruth,2191,50.990685,8.312857
Leinefelde,12741,51.388836,10.328758
Leinefelde,14478,51.388836,10.328758
Leinefelde,3729,51.388836,10.328758
Leinefelde,8216,51.388836,10.328758
Leinefelde,8539,51.388836,10.328758
Leinfelden,13956,48.696438,9.142873
"Leinfelden Bahnhof, Leinfelden-Echterdingen",7940,48.696426,9.142805
Leingarten,6098,49.14503,9.121967
Leingarten Mitte,13861,49.14561,9.112742
Leingarten Ost,11910,49.144215,9.13089
Leingarten West,3641,49.145992,9.105654
Leipheim,13332,48.450172,10.215369
Leipheim,8177,48.450172,10.215369
Leipzig Allee-Center,12778,51.319157,12.291748
Leipzig Allee-Center,575,51.319157,12.291748
Leipzig Anger-Crottendorf,10451,51.33243,12.420519
Leipzig Bayerischer Bahnhof,3599,51.329266,12.381658
Leipzig Bayerischer Bahnhof,9897,51.329266,12.381658
Leipzig Coppiplatz,14754,51.367073,12.366024
Leipzig Coppiplatz,4650,51.367073,12.366024
Leipzig Essener Straße,1131,51.376358,12.396988
Leipzig Essener Straße,5750,51.376358,12.396988
Leipzig Grünauer Allee,6385,51.320904,12.303006
Leipzig Grünauer Allee,6829,51.320904,12.303006
Leipzig Hbf,13507,51.34547,12.382064
Leipzig Hbf,1445,51.34547,12.382064
Leipzig Hbf,14539,51.34547,12.382064
Leipzig Hbf,14824,51.34547,12.382064
Leipzig Hbf,14902,51.34547,12.382064
Leipzig Hbf,1757,51.34547,12.382064
Leipzig Hbf,1922,51.34547,12.382064
Leipzig Hbf,3251,51.34547,12.382064
Leipzig Hbf,3380,51.34547,12.382064
Leipzig Hbf,5047,51.34547,12.382064
Leipzig Hbf,6111,51.34547,12.382064
Leipzig Hbf,660,51.34547,12.382064
Leipzig Hbf,7025,51.34547,12.382064
Leipzig Hbf,8237,51.34547,12.382064
Leipzig Hbf,8728,51.34547,12.382064
Leipzig Hbf,9056,51.34547,12.382064
Leipzig Hbf,9925,51.34547,12.382064
Leipzig Hbf (tief),13423,51.345695,12.380428
Leipzig Hbf (tief),1402,51.345695,12.380428
Leipzig Hbf (tief),1577,51.345695,12.380428
Leipzig Hbf (tief),3673,51.345695,12.380428
Leipzig Hbf (tief),4210,51.345695,12.380428
Leipzig Hbf (tief),4801,51.345695,12.380428
Leipzig Hbf (tief),8905,51.345695,12.380428
Leipzig Karlsruher Str,7292,51.317238,12.279271
Leipzig Karlsruher Str,7880,51.317238,12.279271
Leipzig MDR,13111,51.32007,12.386318
Leipzig MDR,14350,51.32007,12.386318
Leipzig Markt,6888,51.34064,12.374612
Leipzig Markt,945,51.34064,12.374612
Leipzig Messe,12400,51.396145,12.389278
Leipzig Messe,14384,51.396145,12.389278
Leipzig Messe,4393,51.396145,12.389278
Leipzig Messe,8196,51.396145,12.389278
Leipzig Miltitzer Allee,11054,51.315353,12.267345
Leipzig Mockauer Straße,4008,51.3738,12.4121
Leipzig Nord,2377,51.364162,12.40106
Leipzig Nord,7893,51.364162,12.40106
Leipzig Olbrichtstraße,6980,51.36989,12.3535
Leipzig Olbrichtstraße,7381,51.36989,12.3535
Leipzig Slevogtstraße,14545,51.372944,12.344416
Leipzig Slevogtstraße,3099,51.372944,12.344416
Leipzig Völkerschlachtdenkmal,10286,51.31874,12.406284
Leipzig Völkerschlachtdenkmal,14546,51.31874,12.406284
Leipzig Werkstättenstraße,12715,51.3406,12.456179
Leipzig Wilhelm-Leuschner-Platz,13625,51.335396,12.375394
Leipzig Wilhelm-Leuschner-Platz,13656,51.335396,12.375394
Leipzig-Connewitz,10223,51.300716,12.386313
Leipzig-Connewitz,1519,51.300716,12.386313
Leipzig-Connewitz,2491,51.300716,12.386313
Leipzig-Engelsdorf,11793,51.343945,12.477634
Leipzig-Engelsdorf,6726,51.343945,12.477634
Leipzig-Gohlis,11653,51.36286,12.374533
Leipzig-Gohlis,12526,51.36286,12.374533
Leipzig-Gohlis,4402,51.36286,12.374533
Leipzig-Heiterblick,5360,51.36934,12.459979
Leipzig-Heiterblick,7692,51.36934,12.459979
Leipzig-Holzhausen,7282,51.30604,12.461448
Leipzig-Knauthain,13996,51.27818,12.309095
Leipzig-Knauthain,1676,51.27818,12.309095
Leipzig-Leutzsch,10059,51.354,12.303738
Leipzig-Leutzsch,10564,51.354,12.303738
Leipzig-Leutzsch,2649,51.354,12.303738
Leipzig-Leutzsch,5156,51.354,12.303738
Leipzig-Liebertwolkwitz,4583,51.28397,12.469248
Leipzig-Liebertwolkwitz,5687,51.28397,12.469248
Leipzig-Lindenau,13003,51.333755,12.321483
Leipzig-Lindenau,6886,51.333755,12.321483
Leipzig-Lützschena,10161,51.390057,12.293091
Leipzig-Lützschena,12618,51.390057,12.293091
Leipzig-Miltitz,8452,51.325317,12.25503
Leipzig-Miltitz,8711,51.325317,12.25503
Leipzig-Möckern,14234,51.36443,12.352271
Leipzig-Möckern,3633,51.36443,12.352271
Leipzig-Mölkau,2923,51.325237,12.45982
Leipzig-Paunsdorf,1164,51.3443,12.444338
Leipzig-Paunsdorf,264,51.3443,12.444338
Leipzig-Paunsdorf,9206,51.3443,12.444338
Leipzig-Plagwitz,6106,51.32804,12.32208
Leipzig-Plagwitz,6110,51.32804,12.32208
Leipzig-Rückmarsdorf,10862,51.34187,12.282668
Leipzig-Rückmarsdorf,8770,51.34187,12.282668
Leipzig-Sellerhausen,2464,51.345177,12.424666
Leipzig-Sellerhausen,8589,51.345177,12.424666
Leipzig-Stötteritz,10894,51.324512,12.411428
Leipzig-Stötteritz,14972,51.324512,12.411428
Leipzig-Stötteritz,5710,51.324512,12.411428
Leipzig-Thekla,7241,51.371628,12.430751
Leipzig-Wahren,12138,51.380688,12.321484
Leipzig-Wahren,5313,51.380688,12.321484
Leipzig/Halle Flughafen,5238,51.42334,12.223426
Leipzig/Halle Flughafen,932,51.42334,12.223426
Leipziger Platz  Ri. Kirchgasse,7341,51.30358,9.531224
Leipziger Straße,11033,51.301266,9.534653
Leisnig,1876,51.16029,12.938731
Leisnig,439,51.160313,12.937914
Leithen b.Seefeld,3072,47.290787,11.221932
Leitstade,9455,53.169144,10.912783
Leißling,2653,51.185486,11.909824
Leißling,8862,51.185486,11.909824
Lembeck,12790,51.751244,7.02548
Lembeck,14807,51.751244,7.02548
Lemförde,4420,52.460148,8.361817
Lemförde,4601,52.460213,8.361471
Lemgo,3724,52.0224,8.894696
Lemgo-Lüttfeld,4083,52.020966,8.9107
Lend,135,47.29751,13.055624
Lend,260,47.29751,13.055624
Lendringsen,14470,51.410187,7.826779
Lengede-Broistedt,11530,52.196415,10.318534
Lengede-Broistedt,9054,52.19651,10.318427
Lengefeld-Rauenstein,11822,50.73037,13.202899
Lengenfeld(Vogtl),7562,50.57312,12.373259
Lengenfeld(Vogtl),8779,50.57312,12.373259
Lengenwang,13251,47.6974,10.601214
Lengenwang,9766,47.6974,10.601214
Lengerich(Westf),1122,52.175552,7.878863
Lengerich(Westf),3652,52.175453,7.878683
Lengerich(Westf),5164,52.175785,7.878459
Lengerich(Westf),6571,52.17548,7.878737
Lenggries,7213,47.680576,11.573427
Lenggries Bahnhof,5452,47.680584,11.573526
Lenglern,13867,51.58843,9.871195
Lennestadt-Altenhundem,13444,51.10406,8.071444
Lennestadt-Altenhundem,14189,51.104057,8.071498
Lennestadt-Altenhundem,9736,51.104134,8.071517
Lennestadt-Grevenbrück,13831,51.14179,8.017635
Lennestadt-Grevenbrück,5064,51.14185,8.017706
Lennestadt-Meggen,14059,51.1228,8.065398
Lennestadt-Meggen,4478,51.122746,8.065281
Lentföhrden,7225,53.876907,9.889835
Leonberg,2235,48.799725,9.004012
Leonberg,712,48.799686,9.004053
"Leopoldshafen Frankfurter Straße, Eggenstein-Leopo",7286,49.100834,8.403753
Leopoldshafen Leopoldstr.,6493,49.097195,8.401099
"Leopoldshafen Viermorgen, Eggenstein-Leopoldshafen",12368,49.09047,8.400281
Leopoldstal,2543,51.844498,8.971182
Lermoos,2574,47.405422,10.87857
Lermoos,4995,47.405422,10.87857
Leschede,5237,52.397644,7.305961
Leschede,8031,52.397644,7.305961
"Lessingstraße, Karlsruhe",5191,49.004436,8.383842
Letmathe,15013,51.362705,7.618091
Letmathe,3929,51.362785,7.61801
Letmathe,692,51.36284,7.618397
Letmathe,9204,51.36284,7.618397
Letmathe Dechenhöhle,11840,51.36543,7.644295
Letmathe Dechenhöhle,5017,51.365463,7.644154
Letschin,9644,52.63279,14.347605
Lette(Kr Coesfeld),1527,51.892914,7.186379
Leubingen,12314,51.205097,11.15332
Leubsdorf(Rhein),10601,50.54704,7.28635
Leubsdorf(Rhein),9953,50.54704,7.28635
Leubsdorf(Sachs),13144,50.801914,13.141346
Leun/Braunfels,12463,50.53934,8.369053
Leun/Braunfels,1798,50.53934,8.369053
Leuna Werke Nord,5600,51.320667,12.000927
Leuna Werke Nord,9283,51.320667,12.000927
Leuna Werke Süd,1808,51.3066,12.006637
Leuna Werke Süd,3145,51.3066,12.006637
Leutenberg,249,50.56482,11.447858
Leutenberg,7648,50.56482,11.447858
Leuterschach,3965,47.74564,10.581221
Leutershausen-Wiedersbach,3949,49.29504,10.440382
Leutershausen-Wiedersbach,8588,49.294895,10.439987
Leutesdorf(Rhein),14324,50.44768,7.392067
Leutesdorf(Rhein),2330,50.44768,7.392067
Leuthen(Cottbus),1872,51.69573,14.256493
Leuthen(Cottbus),9754,51.69435,14.255729
Leutkirch,6711,47.826237,10.016009
Leutkirch,8780,47.826313,10.01591
Leverkusen Chempark,12074,51.011494,6.996654
Leverkusen Chempark,12849,51.011475,6.996484
Leverkusen Mitte,2852,51.03202,6.991426
Leverkusen Mitte,4396,51.031853,6.991696
Leverkusen-Manfort,10662,51.030853,7.015303
Leverkusen-Manfort,3434,51.03135,7.015285
Levinska Olesnice,11466,50.52434,15.530748
Liberec,12801,50.76095,15.045946
Liberec,14279,50.76134,15.045613
Liberec,4216,50.760723,15.046143
Liberec,5128,50.761433,15.04595
Liberec,587,50.761116,15.045802
"Liberec,Rochlice,",13299,50.74723,15.061828
Liberec-Horni Ruzodol,226,50.753563,15.032983
Libesice,4702,50.572075,14.284974
Libosovice,7482,50.486122,15.163535
Libstat,701,50.55625,15.417408
Libun,6667,50.49015,15.303178
Libun,8390,50.49015,15.30307
Libun zastavka,4684,50.50011,15.300726
Lich(Oberhess),5510,50.51458,8.821987
Lich(Oberhess),7629,50.51458,8.821987
Lichtenberg(Erzgeb),8953,50.839954,13.403762
Lichtenfels,12491,50.146454,11.059472
Lichtenfels,13301,50.146454,11.059472
Lichtenfels,14842,50.146454,11.059472
Lichtenfels,1741,50.146454,11.059472
Lichtenfels,7463,50.146454,11.059472
Lichtenfels,9541,50.146454,11.059472
Lichtenhain(a d Bergbahn),11450,50.592083,11.132371
Lichtenstein Ernst-Schneller-Siedlung,1135,50.764465,12.625858
Lichtenstein Gewerbegebiet,3400,50.775284,12.632105
Lichtenstein Hartensteiner Straße,12174,50.74607,12.63619
Lichtenstein(Sachs),263,50.757675,12.626412
Lichtentanne(Sachs),14783,50.69929,12.419847
Lichtentanne(Sachs),8180,50.69935,12.419664
Lichtentanne(Sachs),9403,50.699398,12.419775
Lichtentanne(Thür),1179,50.524376,11.481606
Lichtentanne(Thür),808,50.524376,11.481606
Liebenthal(Prignitz),2685,53.151203,12.392921
Lieblos,12605,50.20745,9.143257
Liederbach,14411,50.118874,8.485514
Liederbach-Süd,14961,50.11547,8.50093
Lietzow(Rügen),5776,54.480965,13.510002
Lietzow(Rügen),6662,54.480965,13.510002
Limbach(Vogtl),6007,50.58707,12.25315
Limbach(Vogtl),6275,50.58707,12.25315
"Limbach(b Homburg,Saar)",12328,49.31215,7.279127
"Limbach(b Homburg,Saar)",5632,49.31215,7.279127
Limburg(Lahn),1115,50.383823,8.061072
Limburg(Lahn),267,50.38413,8.061727
Limburg(Lahn),2747,50.383976,8.061871
Limburg(Lahn),494,50.383896,8.061929
Limburg(Lahn),7451,50.384003,8.061842
Limburg(Lahn),7782,50.383896,8.06086
Limburgerhof,13405,49.4241,8.390588
Limburgerhof,4350,49.424084,8.390642
Limmritz(Sachs),11028,51.11772,13.049664
Limmritz(Sachs),1999,51.117687,13.049485
Linda(Elster),12145,51.853058,13.085176
Lindach,3141,49.41669,9.007003
Lindach,3331,49.41686,9.006563
Lindau-Aeschach,2708,47.55962,9.68466
Lindau-Insel,10670,47.544342,9.680469
Lindau-Insel,1199,47.544342,9.680469
Lindau-Insel,2467,47.544342,9.680469
Lindau-Insel,4938,47.544342,9.680469
Lindau-Insel,5312,47.544342,9.680469
Lindau-Insel,8624,47.544342,9.680469
Lindau-Reutin,11592,47.552383,9.703292
Lindau-Reutin,12427,47.552383,9.703292
Lindau-Reutin,13904,47.552383,9.703292
Lindau-Reutin,5459,47.552383,9.703292
Lindau-Reutin,7863,47.552383,9.703292
Lindau-Reutin,8258,47.552383,9.703292
Lindenberg(Mark),11857,52.204044,14.114502
Lindenholzhausen,5839,50.377167,8.133408
Lindenholzhausen,9233,50.377167,8.133408
Lindern,12582,50.99684,6.207467
Lindern,2364,50.99684,6.207467
Lindern,903,50.99684,6.207467
Lindhorst(Schaumb-Lippe),1531,52.35432,9.288867
Lindhorst(Schaumb-Lippe),8718,52.35432,9.288867
Lindow(Mark),2287,52.961273,12.981558
"Lindow, Bahnhof",1020,52.9614,12.982417
Lindwedel,4893,52.610943,9.689022
Lingen(Ems),2828,52.519867,7.321731
Lingen(Ems),5705,52.519867,7.321731
Lingenfeld,12619,49.252903,8.349499
Lingenfeld,14176,49.252903,8.349562
"Linkenheim Friedrichstraße, Linkenheim-Hochstetten",14658,49.119686,8.409346
Linkenheim Rathaus,4867,49.123188,8.408248
"Linkenheim Schulzentrum, Linkenheim-Hochstetten",629,49.127525,8.413486
"Linkenheim Süd, Linkenheim-Hochstetten",13972,49.116863,8.4116
Linnich Bhf,14936,50.982357,6.276227
Linnich-Tetz,1613,50.964214,6.322882
Linsburg,6500,52.60023,9.324388
Linsburg,8649,52.6015,9.325042
Linsenhofen,1887,48.579796,9.371586
Linz Hbf,13095,48.29018,14.292131
Linz Hbf,6093,48.29018,14.292131
Linz(Rhein),12750,50.569336,7.276032
Linz(Rhein),302,50.569336,7.276032
Linz(Rhein),7672,50.569336,7.276032
Lipinki Luzyckie,9538,51.64909,15.009288
Lipova u Sluknova,11483,50.994648,14.358139
Lipova u Sluknova,7719,50.99465,14.358088
